lon,lat,group,2015-2019
119.5,-65.5,largePel,0.267236713888997
119.5,-65.5,demersals,0.203677661046127
119.5,-65.5,total,1.70368426625799
119.5,-64.5,smallPel,0.802110870443582
119.5,-64.5,largePel,0.176182683824924
119.5,-64.5,demersals,2.29005892598581e-06
119.5,-64.5,total,0.978295844327432
119.5,-63.5,smallPel,0.774050196988574
119.5,-63.5,largePel,0.157282621789124
119.5,-63.5,demersals,2.73221097052193e-06
119.5,-63.5,total,0.931335550988668
119.5,-62.5,smallPel,0.765312428961289
119.5,-62.5,largePel,0.159852492914394
119.5,-62.5,demersals,3.4694223981049e-06
119.5,-62.5,total,0.925168391298082
119.5,-61.5,smallPel,0.81770192634723
119.5,-61.5,largePel,0.191334106619028
119.5,-61.5,demersals,3.88461948055438e-06
119.5,-61.5,total,1.00903991758574
119.5,-60.5,smallPel,1.0588944072013
119.5,-60.5,largePel,0.308645033449298
119.5,-60.5,demersals,4.0126845887536e-06
119.5,-60.5,total,1.36754345333519
119.5,-59.5,smallPel,1.36131040562294
119.5,-59.5,largePel,0.423036639074898
119.5,-59.5,demersals,4.16227897452277e-06
119.5,-59.5,total,1.78435120697681
119.5,-58.5,smallPel,1.47151395604189
119.5,-58.5,largePel,0.475406397759637
119.5,-58.5,demersals,4.18190704945686e-06
119.5,-58.5,total,1.94692453570857
119.5,-57.5,smallPel,1.4815732010821
119.5,-57.5,largePel,0.496887592052914
119.5,-57.5,demersals,4.10696246586054e-06
119.5,-57.5,total,1.97846490009748
119.5,-56.5,smallPel,1.41763347703747
119.5,-56.5,largePel,0.493792963262945
119.5,-56.5,demersals,3.90648696939841e-06
119.5,-56.5,total,1.91143034678738
119.5,-55.5,smallPel,1.292085565941
119.5,-55.5,largePel,0.460025341882177
119.5,-55.5,demersals,3.55916001232091e-06
119.5,-55.5,total,1.75211446698319
119.5,-54.5,smallPel,1.12656232978511
119.5,-54.5,largePel,0.404225474046739
119.5,-54.5,demersals,3.34036894574851e-06
119.5,-54.5,total,1.53079114420079
119.5,-53.5,smallPel,0.995195831260571
119.5,-53.5,largePel,0.356872968926153
119.5,-53.5,demersals,3.30371225070955e-06
119.5,-53.5,total,1.35207210389898
119.5,-52.5,smallPel,0.821329900297798
119.5,-52.5,largePel,0.298205437024091
119.5,-52.5,demersals,3.25966875119879e-06
119.5,-52.5,total,1.11953859699064
119.5,-51.5,smallPel,0.667485674302643
119.5,-51.5,largePel,0.255373882274703
119.5,-51.5,demersals,2.60673267813805e-06
119.5,-51.5,total,0.922862163310023
119.5,-50.5,smallPel,0.619481144772876
119.5,-50.5,largePel,0.24740903484144
119.5,-50.5,demersals,1.97865602784898e-06
119.5,-50.5,total,0.866892158270344
119.5,-49.5,smallPel,0.592293186955039
119.5,-49.5,largePel,0.2528749234847
119.5,-49.5,demersals,1.79631720281492e-06
119.5,-49.5,total,0.845169906756941
119.5,-48.5,smallPel,0.590321887121445
119.5,-48.5,largePel,0.269096981644369
119.5,-48.5,demersals,1.81888628440618e-06
119.5,-48.5,total,0.859420687652098
119.5,-47.5,smallPel,0.598345898105403
119.5,-47.5,largePel,0.299926100101745
119.5,-47.5,demersals,1.80610535261468e-06
119.5,-47.5,total,0.898273804312501
119.5,-46.5,smallPel,0.59362513841843
119.5,-46.5,largePel,0.316995229100159
119.5,-46.5,demersals,2.09461253503793e-06
119.5,-46.5,total,0.910622462131125
119.5,-45.5,smallPel,0.55586719063238
119.5,-45.5,largePel,0.31779570764621
119.5,-45.5,demersals,2.1082236209585e-06
119.5,-45.5,total,0.87366500650221
119.5,-44.5,smallPel,0.507262543382672
119.5,-44.5,largePel,0.296822443086184
119.5,-44.5,demersals,2.18971412376353e-06
119.5,-44.5,total,0.804087176182979
119.5,-43.5,smallPel,0.424242930429478
119.5,-43.5,largePel,0.24749204099359
119.5,-43.5,demersals,2.37233292924599e-06
119.5,-43.5,total,0.671737343755998
119.5,-42.5,smallPel,0.34713778865929
119.5,-42.5,largePel,0.195330151989715
119.5,-42.5,demersals,2.5109680372466e-06
119.5,-42.5,total,0.542470451617043
119.5,-41.5,smallPel,0.306187578424644
119.5,-41.5,largePel,0.156505629516
119.5,-41.5,demersals,2.57637005837045e-06
119.5,-41.5,total,0.462695784310703
119.5,-40.5,smallPel,0.321055358693681
119.5,-40.5,largePel,0.146376375286886
119.5,-40.5,demersals,2.58936031071844e-06
119.5,-40.5,total,0.467434323340878
119.5,-39.5,smallPel,0.435938256381161
119.5,-39.5,largePel,0.222567094167733
119.5,-39.5,demersals,2.314238425379e-06
119.5,-39.5,total,0.65850766478732
119.5,-38.5,smallPel,0.675832265455675
119.5,-38.5,largePel,0.417985611629446
119.5,-38.5,demersals,2.02889851934924e-06
119.5,-38.5,total,1.09381990598364
119.5,-37.5,smallPel,0.845641372497038
119.5,-37.5,largePel,0.601870561718989
119.5,-37.5,demersals,1.90980241611417e-06
119.5,-37.5,total,1.44751384401844
119.5,-36.5,smallPel,0.608214340011217
119.5,-36.5,largePel,0.503056974133158
119.5,-36.5,demersals,1.85264189133104e-06
119.5,-36.5,total,1.11127316678627
119.5,-35.5,smallPel,0.418167132712487
119.5,-35.5,largePel,0.308039327735158
119.5,-35.5,demersals,1.10475302206496e-06
119.5,-35.5,total,0.726207565200667
119.5,-19.5,smallPel,1.8213192264226
119.5,-19.5,largePel,1.28235312178208
119.5,-19.5,demersals,0.417533730008011
119.5,-19.5,total,3.5212060782127
119.5,-18.5,smallPel,2.53262963173725
119.5,-18.5,largePel,2.37532623838007
119.5,-18.5,demersals,0.387060761204654
119.5,-18.5,total,5.29501663132197
119.5,-17.5,smallPel,1.39396627269207
119.5,-17.5,largePel,1.24392191287716
119.5,-17.5,demersals,0.163818853005133
119.5,-17.5,total,2.80170703857436
119.5,-16.5,smallPel,0.62297668289258
119.5,-16.5,largePel,0.648025751343648
119.5,-16.5,demersals,0.0283591343583826
119.5,-16.5,total,1.29936156859461
119.5,-15.5,smallPel,0.432435058861909
119.5,-15.5,largePel,0.373943914034133
119.5,-15.5,demersals,3.30824724926452e-08
119.5,-15.5,total,0.806379005978515
119.5,-14.5,smallPel,0.383904430621936
119.5,-14.5,largePel,0.362688454518773
119.5,-14.5,demersals,1.7874077004901e-07
119.5,-14.5,total,0.746593063881479
119.5,-13.5,smallPel,0.598218216214637
119.5,-13.5,largePel,0.582904846750896
119.5,-13.5,demersals,3.47249088633034e-07
119.5,-13.5,total,1.18112341021462
119.5,-12.5,smallPel,0.92060154370829
119.5,-12.5,largePel,1.0777949503513
119.5,-12.5,demersals,5.88710446648767e-07
119.5,-12.5,total,1.99839708277003
119.5,-11.5,smallPel,1.01613994743274
119.5,-11.5,largePel,1.89940402651896
119.5,-11.5,demersals,6.25330545353875e-07
119.5,-11.5,total,2.91554459928224
119.5,-10.5,smallPel,1.12709832770611
119.5,-10.5,largePel,1.99784874372325
119.5,-10.5,demersals,7.76071959547025e-08
119.5,-10.5,total,3.12494714903656
119.5,-7.5,smallPel,1.28656283405572
119.5,-7.5,largePel,1.27530111401565
119.5,-7.5,demersals,2.23719235257129e-08
119.5,-7.5,total,2.56186397044329
119.5,-6.5,smallPel,1.75527383680771
119.5,-6.5,largePel,2.10411573422778
119.5,-6.5,demersals,1.26363337726717e-10
119.5,-6.5,total,3.85938957116185
119.5,-0.5,smallPel,0.338901347473607
119.5,-0.5,largePel,0.243315907201734
119.5,-0.5,demersals,0.0216435250912098
119.5,-0.5,total,0.60386077976655
119.5,0.5,smallPel,0.286133924262007
119.5,0.5,largePel,0.187701210018921
119.5,0.5,demersals,3.70235935941362e-08
119.5,0.5,total,0.473835171304522
119.5,1.5,smallPel,0.302097047594883
119.5,1.5,largePel,0.21473952228317
119.5,1.5,demersals,9.01158100313743e-08
119.5,1.5,total,0.516836659993864
119.5,2.5,smallPel,0.236248975656925
119.5,2.5,largePel,0.332903269661048
119.5,2.5,demersals,2.00154853611506e-07
119.5,2.5,total,0.569152445472826
119.5,3.5,smallPel,0.369087189404252
119.5,3.5,largePel,0.812164975560691
119.5,3.5,demersals,9.74393846089466e-08
119.5,3.5,total,1.18125226240433
119.5,4.5,smallPel,0.957570913019388
119.5,4.5,largePel,1.80964338756448
119.5,4.5,demersals,3.48704936078317e-10
119.5,4.5,total,2.76721430093257
119.5,6.5,smallPel,1.49215213142666
119.5,6.5,largePel,1.75363174051729
119.5,6.5,demersals,0.0469366042228939
119.5,6.5,total,3.29272047616684
119.5,7.5,smallPel,0.930172952781151
119.5,7.5,largePel,1.04833599164832
119.5,7.5,demersals,0.0559093946094672
119.5,7.5,total,2.03441833903893
119.5,8.5,smallPel,0.669236543940855
119.5,8.5,largePel,0.796463683262467
119.5,8.5,demersals,0.0514587584586239
119.5,8.5,total,1.51715898566195
119.5,9.5,smallPel,0.702148220134737
119.5,9.5,largePel,0.946223736723772
119.5,9.5,demersals,0.04036250578868
119.5,9.5,total,1.68873446264719
119.5,11.5,smallPel,0.88083570187274
119.5,11.5,largePel,1.04887904887648
119.5,11.5,demersals,0.0183099358092303
119.5,11.5,total,1.94802468655845
119.5,12.5,smallPel,0.951289848247592
119.5,12.5,largePel,2.25711531282662
119.5,12.5,demersals,3.34652788068255e-10
119.5,12.5,total,3.20840516140887
119.5,13.5,smallPel,0.794250340979966
119.5,13.5,largePel,1.93720901038252
119.5,13.5,demersals,5.65782122123528e-08
119.5,13.5,total,2.7314594079407
119.5,14.5,smallPel,0.694546180845491
119.5,14.5,largePel,1.22057965175208
119.5,14.5,demersals,6.42300635919551e-08
119.5,14.5,total,1.91512589682764
119.5,15.5,smallPel,0.553135133866802
119.5,15.5,largePel,0.93871927039502
119.5,15.5,demersals,5.46930827501121e-08
119.5,15.5,total,1.49185445895491
119.5,16.5,smallPel,0.594977533733287
119.5,16.5,largePel,0.972994721315467
119.5,16.5,demersals,5.65752142047078e-08
119.5,16.5,total,1.56797231162397
119.5,17.5,smallPel,0.627381297567022
119.5,17.5,largePel,1.26625331382449
119.5,17.5,demersals,5.56633460509131e-08
119.5,17.5,total,1.89363466705486
119.5,18.5,smallPel,0.764052652738329
119.5,18.5,largePel,2.05996948716989
119.5,18.5,demersals,1.21714252263001e-07
119.5,18.5,total,2.82402226162247
119.5,19.5,smallPel,1.02352017970027
119.5,19.5,largePel,1.80323954945698
119.5,19.5,demersals,1.14559296738891e-07
119.5,19.5,total,2.82675984371655
119.5,20.5,smallPel,1.02832599838856
119.5,20.5,largePel,1.10297427400639
119.5,20.5,demersals,1.12721045130661e-07
119.5,20.5,total,2.13130038511599
119.5,21.5,smallPel,1.60177570156214
119.5,21.5,largePel,1.76077605385853
119.5,21.5,demersals,6.65376679479645e-08
119.5,21.5,total,3.36255182195833
119.5,22.5,smallPel,1.30370184205175
119.5,22.5,largePel,1.17564654165819
119.5,22.5,demersals,1.67010195748761e-08
119.5,22.5,total,2.47934840041096
119.5,23.5,smallPel,1.33030551686063
119.5,23.5,largePel,0.180889932087699
119.5,23.5,demersals,0.909667079231994
119.5,23.5,total,2.42086252818033
119.5,24.5,smallPel,1.91037215399925
119.5,24.5,largePel,0.586710325657537
119.5,24.5,demersals,1.21286050192425
119.5,24.5,total,3.70994298158104
119.5,38.5,smallPel,0.70444427875847
119.5,38.5,largePel,4.89675611276498e-06
119.5,38.5,demersals,0.525684095946929
119.5,38.5,total,1.23013327146151
119.5,74.5,smallPel,0.0305161963822596
119.5,74.5,largePel,2.43864804632914e-23
119.5,74.5,demersals,8.24587412809512e-07
119.5,74.5,total,0.0305170209696724
119.5,75.5,smallPel,0.018091751271258
119.5,75.5,largePel,5.34403449886072e-20
119.5,75.5,demersals,2.11810470831227e-07
119.5,75.5,total,0.0180919630817288
119.5,76.5,smallPel,0.0349130314880423
119.5,76.5,largePel,1.30272070607818e-17
119.5,76.5,demersals,8.48482749105853e-07
119.5,76.5,total,0.0349138799707914
119.5,77.5,smallPel,3.97730986086668e-27
119.5,77.5,largePel,8.2761142068478e-27
119.5,77.5,demersals,6.23337643377219e-09
119.5,77.5,total,6.23337643377219e-09
119.5,78.5,smallPel,6.99241941990416e-10
119.5,78.5,largePel,3.98580686923559e-28
119.5,78.5,demersals,6.40677521485229e-11
119.5,78.5,total,7.63309694138938e-10
119.5,79.5,smallPel,2.53506313381245e-10
119.5,79.5,largePel,2.71980410430196e-28
119.5,79.5,demersals,1.98471754438119e-11
119.5,79.5,total,2.73353488825057e-10
119.5,80.5,smallPel,2.0663355072288e-10
119.5,80.5,largePel,1.36241093296478e-26
119.5,80.5,demersals,1.78919930147123e-11
119.5,80.5,total,2.24525543737592e-10
119.5,81.5,smallPel,2.36074019984571e-10
119.5,81.5,largePel,4.87648449497532e-25
119.5,81.5,demersals,1.92844657264999e-11
119.5,81.5,total,2.55358485711072e-10
119.5,82.5,smallPel,4.39816156490752e-10
119.5,82.5,largePel,3.06357919494749e-23
119.5,82.5,demersals,2.96792094395339e-11
119.5,82.5,total,4.69495365930317e-10
119.5,83.5,smallPel,4.73323280242502e-10
119.5,83.5,largePel,2.73648369239616e-22
119.5,83.5,demersals,3.61602894562739e-11
119.5,83.5,total,5.0948356969905e-10
119.5,84.5,smallPel,3.8792074044855e-10
119.5,84.5,largePel,4.89057311279745e-22
119.5,84.5,demersals,3.26217794624007e-11
119.5,84.5,total,4.2054251991144e-10
119.5,85.5,smallPel,5.14643809374158e-10
119.5,85.5,largePel,4.73107268034955e-21
119.5,85.5,demersals,3.64592012254519e-11
119.5,85.5,total,5.51103010604341e-10
119.5,86.5,smallPel,4.78533601986547e-10
119.5,86.5,largePel,1.27591118299409e-20
119.5,86.5,demersals,3.77763941713217e-11
119.5,86.5,total,5.16309996170628e-10
119.5,87.5,smallPel,5.79645584666709e-10
119.5,87.5,largePel,3.71814029674379e-20
119.5,87.5,demersals,6.08907295807485e-11
119.5,87.5,total,6.40536314284639e-10
119.5,88.5,smallPel,4.82452893540711e-10
119.5,88.5,largePel,4.86459500969554e-20
119.5,88.5,demersals,4.66365421709651e-11
119.5,88.5,total,5.29089435760322e-10
119.5,89.5,smallPel,2.81703841940645e-10
119.5,89.5,largePel,2.08679989280932e-20
119.5,89.5,demersals,4.23405209020069e-11
119.5,89.5,total,3.2404436286352e-10
120.5,-66.5,smallPel,0.770988014778193
120.5,-66.5,largePel,0.0940744010710829
120.5,-66.5,demersals,0.309001200888895
120.5,-66.5,total,1.17406361673817
120.5,-65.5,smallPel,1.04167762908156
120.5,-65.5,largePel,0.260340969686462
120.5,-65.5,demersals,1.52231496975844e-07
120.5,-65.5,total,1.30201875099952
120.5,-64.5,smallPel,0.789638364337664
120.5,-64.5,largePel,0.174309279514598
120.5,-64.5,demersals,2.36694605817084e-06
120.5,-64.5,total,0.96395001079832
120.5,-63.5,smallPel,0.761555632885713
120.5,-63.5,largePel,0.15728872847333
120.5,-63.5,demersals,2.81677313604506e-06
120.5,-63.5,total,0.918847178132179
120.5,-62.5,smallPel,0.762692419348863
120.5,-62.5,largePel,0.163320329168008
120.5,-62.5,demersals,3.31024171901797e-06
120.5,-62.5,total,0.92601605875859
120.5,-61.5,smallPel,0.822043296820868
120.5,-61.5,largePel,0.198165027572162
120.5,-61.5,demersals,3.881236777466e-06
120.5,-61.5,total,1.02021220562981
120.5,-60.5,smallPel,1.06411779471798
120.5,-60.5,largePel,0.311882786945751
120.5,-60.5,demersals,4.00969650720334e-06
120.5,-60.5,total,1.37600459136024
120.5,-59.5,smallPel,1.35022843637266
120.5,-59.5,largePel,0.418362047240047
120.5,-59.5,demersals,4.10997397399763e-06
120.5,-59.5,total,1.76859459358668
120.5,-58.5,smallPel,1.4529672492081
120.5,-58.5,largePel,0.468212991472209
120.5,-58.5,demersals,4.14082908629885e-06
120.5,-58.5,total,1.92118438150939
120.5,-57.5,smallPel,1.45788723938998
120.5,-57.5,largePel,0.488958551436823
120.5,-57.5,demersals,4.10234072311366e-06
120.5,-57.5,total,1.94684989316752
120.5,-56.5,smallPel,1.39399533205718
120.5,-56.5,largePel,0.486107065064205
120.5,-56.5,demersals,3.97076854191995e-06
120.5,-56.5,total,1.88010636788993
120.5,-55.5,smallPel,1.27390353962108
120.5,-55.5,largePel,0.454425731706351
120.5,-55.5,demersals,3.65802331986487e-06
120.5,-55.5,total,1.72833292935075
120.5,-54.5,smallPel,1.11380982302027
120.5,-54.5,largePel,0.399114294528665
120.5,-54.5,demersals,3.42998266319194e-06
120.5,-54.5,total,1.5129275475316
120.5,-53.5,smallPel,0.983390938123313
120.5,-53.5,largePel,0.351620182365664
120.5,-53.5,demersals,3.36517339539286e-06
120.5,-53.5,total,1.33501448566237
120.5,-52.5,smallPel,0.806144176175857
120.5,-52.5,largePel,0.291878075507198
120.5,-52.5,demersals,3.47803570284145e-06
120.5,-52.5,total,1.09802572971876
120.5,-51.5,smallPel,0.64396817438378
120.5,-51.5,largePel,0.249737954103647
120.5,-51.5,demersals,2.92837284208759e-06
120.5,-51.5,total,0.893709056860269
120.5,-50.5,smallPel,0.604448594614734
120.5,-50.5,largePel,0.244317217362597
120.5,-50.5,demersals,2.26077365525306e-06
120.5,-50.5,total,0.848768072750986
120.5,-49.5,smallPel,0.587928113917915
120.5,-49.5,largePel,0.253580229984833
120.5,-49.5,demersals,1.97652976828185e-06
120.5,-49.5,total,0.841510320432516
120.5,-48.5,smallPel,0.590840084392199
120.5,-48.5,largePel,0.271391649988784
120.5,-48.5,demersals,1.89815620119956e-06
120.5,-48.5,total,0.862233632537184
120.5,-47.5,smallPel,0.593673277342045
120.5,-47.5,largePel,0.299844585534251
120.5,-47.5,demersals,2.0089810327107e-06
120.5,-47.5,total,0.893519871857329
120.5,-46.5,smallPel,0.583061751401434
120.5,-46.5,largePel,0.314264417735382
120.5,-46.5,demersals,2.23317808399854e-06
120.5,-46.5,total,0.8973284023149
120.5,-45.5,smallPel,0.538762997613339
120.5,-45.5,largePel,0.30904123738432
120.5,-45.5,demersals,2.23460026081287e-06
120.5,-45.5,total,0.84780646959792
120.5,-44.5,smallPel,0.48944639655415
120.5,-44.5,largePel,0.286109450270416
120.5,-44.5,demersals,2.29546112879444e-06
120.5,-44.5,total,0.775558142285694
120.5,-43.5,smallPel,0.406137038011241
120.5,-43.5,largePel,0.235683739446628
120.5,-43.5,demersals,2.46222432914167e-06
120.5,-43.5,total,0.641823239682198
120.5,-42.5,smallPel,0.333643240261496
120.5,-42.5,largePel,0.183937848583443
120.5,-42.5,demersals,2.61136888560456e-06
120.5,-42.5,total,0.517583700213825
120.5,-41.5,smallPel,0.288282154937848
120.5,-41.5,largePel,0.142535320198545
120.5,-41.5,demersals,2.71752413250134e-06
120.5,-41.5,total,0.430820192660526
120.5,-40.5,smallPel,0.303438961838091
120.5,-40.5,largePel,0.131519778939846
120.5,-40.5,demersals,2.6688582263512e-06
120.5,-40.5,total,0.434961409636164
120.5,-39.5,smallPel,0.403515891423791
120.5,-39.5,largePel,0.202931306959614
120.5,-39.5,demersals,2.41177379178298e-06
120.5,-39.5,total,0.606449610157197
120.5,-38.5,smallPel,0.628272447516511
120.5,-38.5,largePel,0.385718854832594
120.5,-38.5,demersals,2.15332479814248e-06
120.5,-38.5,total,1.0139934556739
120.5,-37.5,smallPel,0.850351638159484
120.5,-37.5,largePel,0.579356768676114
120.5,-37.5,demersals,1.96503607787568e-06
120.5,-37.5,total,1.42971037187168
120.5,-36.5,smallPel,0.604073191998235
120.5,-36.5,largePel,0.478990079121123
120.5,-36.5,demersals,1.93964499808094e-06
120.5,-36.5,total,1.08306521076436
120.5,-35.5,smallPel,0.373469209751643
120.5,-35.5,largePel,0.259961405800536
120.5,-35.5,demersals,1.77856102759049e-06
120.5,-35.5,total,0.633432394113206
120.5,-34.5,smallPel,0.0675639231050455
120.5,-34.5,largePel,1.99744277027578e-31
120.5,-34.5,demersals,1.99577328006856e-09
120.5,-34.5,total,0.0675639251008187
120.5,-19.5,smallPel,1.10536597648579
120.5,-19.5,largePel,0.0894055573177863
120.5,-19.5,demersals,0.719917072474099
120.5,-19.5,total,1.91468860627767
120.5,-18.5,smallPel,2.38896975865719
120.5,-18.5,largePel,2.08437130553799
120.5,-18.5,demersals,0.479092634034668
120.5,-18.5,total,4.95243369822985
120.5,-17.5,smallPel,1.60183025770541
120.5,-17.5,largePel,1.4412331948492
120.5,-17.5,demersals,0.180557555139625
120.5,-17.5,total,3.22362100769423
120.5,-16.5,smallPel,1.83453543467579
120.5,-16.5,largePel,1.3629930033839
120.5,-16.5,demersals,0.144434943857256
120.5,-16.5,total,3.34196338191695
120.5,-15.5,smallPel,0.737572500357696
120.5,-15.5,largePel,0.688030182651392
120.5,-15.5,demersals,0.0400179671890833
120.5,-15.5,total,1.46562065019817
120.5,-14.5,smallPel,0.627596105862296
120.5,-14.5,largePel,0.602550346438996
120.5,-14.5,demersals,1.05042187214032e-08
120.5,-14.5,total,1.23014646280551
120.5,-13.5,smallPel,0.814283458357444
120.5,-13.5,largePel,0.799806044605967
120.5,-13.5,demersals,4.45605436337056e-08
120.5,-13.5,total,1.61408954752395
120.5,-12.5,smallPel,1.24279997106993
120.5,-12.5,largePel,1.32198551851387
120.5,-12.5,demersals,1.22727223300312e-07
120.5,-12.5,total,2.56478561231102
120.5,-11.5,smallPel,1.4270252478724
120.5,-11.5,largePel,2.1071640620166
120.5,-11.5,demersals,7.0329469037821e-08
120.5,-11.5,total,3.53418938021847
120.5,-10.5,smallPel,1.58811154386802
120.5,-10.5,largePel,2.40421245864958
120.5,-10.5,demersals,3.1007181416819e-09
120.5,-10.5,total,3.99232400561831
120.5,-7.5,smallPel,1.30706341170585
120.5,-7.5,largePel,1.27407083092631
120.5,-7.5,demersals,2.14512450309171e-08
120.5,-7.5,total,2.58113426408341
120.5,-6.5,smallPel,1.58394132075677
120.5,-6.5,largePel,1.72471470818672
120.5,-6.5,demersals,1.80375100250185e-09
120.5,-6.5,total,3.30865603074724
120.5,1.5,smallPel,0.225429658352134
120.5,1.5,largePel,0.0870022638025466
120.5,1.5,demersals,8.36368148551056e-08
120.5,1.5,total,0.312432005791495
120.5,2.5,smallPel,0.180977335928349
120.5,2.5,largePel,0.133410538990481
120.5,2.5,demersals,2.69777048278916e-07
120.5,2.5,total,0.314388144695878
120.5,3.5,smallPel,0.232801682321317
120.5,3.5,largePel,0.407677861347233
120.5,3.5,demersals,1.91242731873278e-07
120.5,3.5,total,0.640479734911282
120.5,4.5,smallPel,0.544240972423989
120.5,4.5,largePel,1.37774572959095
120.5,4.5,demersals,9.1651141637192e-08
120.5,4.5,total,1.92198679366608
120.5,5.5,smallPel,0.978909508865388
120.5,5.5,largePel,1.96096254658272
120.5,5.5,demersals,8.40808864821862e-16
120.5,5.5,total,2.93987205544811
120.5,6.5,smallPel,1.81012535990739
120.5,6.5,largePel,2.18200932723947
120.5,6.5,demersals,0.0510413971767876
120.5,6.5,total,4.04317608432365
120.5,7.5,smallPel,1.11415072130857
120.5,7.5,largePel,1.41613072829756
120.5,7.5,demersals,0.0537853348715048
120.5,7.5,total,2.58406678447764
120.5,8.5,smallPel,0.720400571497464
120.5,8.5,largePel,1.02753122813216
120.5,8.5,demersals,0.0466527717416278
120.5,8.5,total,1.79458457137125
120.5,9.5,smallPel,0.730734478827738
120.5,9.5,largePel,1.08719572877424
120.5,9.5,demersals,0.0362882755507957
120.5,9.5,total,1.85421848315277
120.5,10.5,smallPel,0
120.5,10.5,largePel,3.5529776885906e-178
120.5,10.5,demersals,3.49426452465907e-20
120.5,10.5,total,3.49426452465907e-20
120.5,12.5,smallPel,1.54478261492397
120.5,12.5,largePel,3.33029245047606
120.5,12.5,demersals,0.0385052489230999
120.5,12.5,total,4.91358031432313
120.5,18.5,smallPel,0.918520003458521
120.5,18.5,largePel,2.08880086050448
120.5,18.5,demersals,3.98783525665548e-08
120.5,18.5,total,3.00732090384135
120.5,19.5,smallPel,0.748980517678211
120.5,19.5,largePel,1.02761715782426
120.5,19.5,demersals,1.57155245071649e-07
120.5,19.5,total,1.77659783265771
120.5,20.5,smallPel,0.250208691757476
120.5,20.5,largePel,0.179076379468501
120.5,20.5,demersals,6.43214424501464e-07
120.5,20.5,total,0.429285714440401
120.5,21.5,smallPel,0.891201112043842
120.5,21.5,largePel,0.794480181722133
120.5,21.5,demersals,2.52281822443205e-07
120.5,21.5,total,1.6856815460478
120.5,24.5,smallPel,3.34052068396626
120.5,24.5,largePel,1.42497751844624
120.5,24.5,demersals,2.03183752034933
120.5,24.5,total,6.79733572276183
120.5,25.5,smallPel,1.86582275374875
120.5,25.5,largePel,0.56101541757283
120.5,25.5,demersals,1.19494921645744
120.5,25.5,total,3.62178738777902
120.5,35.5,smallPel,2.49590652102699
120.5,35.5,largePel,0.226578625921039
120.5,35.5,demersals,2.06032155441412
120.5,35.5,total,4.78280670136215
120.5,38.5,smallPel,1.17471160981622
120.5,38.5,largePel,0.203015986626733
120.5,38.5,demersals,0.599135909794225
120.5,38.5,total,1.97686350623718
120.5,39.5,smallPel,0.793212526007712
120.5,39.5,largePel,0.00481659169654476
120.5,39.5,demersals,0.463492825927338
120.5,39.5,total,1.26152194363159
120.5,73.5,smallPel,0.024272533592383
120.5,73.5,largePel,1.27722565593191e-23
120.5,73.5,demersals,1.24887040170057e-06
120.5,73.5,total,0.0242737824627847
120.5,74.5,smallPel,0.0259099578647736
120.5,74.5,largePel,2.77061677870837e-23
120.5,74.5,demersals,6.15311037067734e-07
120.5,74.5,total,0.0259105731758106
120.5,75.5,smallPel,0.0573580897039043
120.5,75.5,largePel,1.7007113124625e-18
120.5,75.5,demersals,4.597900718049e-07
120.5,75.5,total,0.0573585494939761
120.5,76.5,smallPel,0.033453003129725
120.5,76.5,largePel,8.36090544780763e-17
120.5,76.5,demersals,8.82435244838594e-07
120.5,76.5,total,0.0334538855649699
120.5,77.5,smallPel,2.35095148521263e-09
120.5,77.5,largePel,1.09572429046173e-24
120.5,77.5,demersals,6.35309451117638e-11
120.5,77.5,total,2.41448243032439e-09
120.5,78.5,smallPel,4.08890911387712e-10
120.5,78.5,largePel,5.26434135827733e-28
120.5,78.5,demersals,3.09281126984196e-11
120.5,78.5,total,4.39819024086132e-10
120.5,79.5,smallPel,2.41785330603534e-10
120.5,79.5,largePel,5.51135173704243e-28
120.5,79.5,demersals,1.74988226357507e-11
120.5,79.5,total,2.59284153239284e-10
120.5,80.5,smallPel,2.02132194243114e-10
120.5,80.5,largePel,2.44698783182785e-26
120.5,80.5,demersals,1.68893268757562e-11
120.5,80.5,total,2.1902152111887e-10
120.5,81.5,smallPel,2.44053811290397e-10
120.5,81.5,largePel,6.9273616298619e-25
120.5,81.5,demersals,2.00944053019424e-11
120.5,81.5,total,2.6414821659234e-10
120.5,82.5,smallPel,4.56128836572682e-10
120.5,82.5,largePel,4.24492977548995e-23
120.5,82.5,demersals,2.95546173153464e-11
120.5,82.5,total,4.85683453888071e-10
120.5,83.5,smallPel,4.95304679768634e-10
120.5,83.5,largePel,3.74417150898921e-22
120.5,83.5,demersals,3.30524319613743e-11
120.5,83.5,total,5.28357111730382e-10
120.5,84.5,smallPel,4.02676361985574e-10
120.5,84.5,largePel,6.7648832534876e-22
120.5,84.5,demersals,3.29424028003927e-11
120.5,84.5,total,4.35618764786643e-10
120.5,85.5,smallPel,5.32341706403198e-10
120.5,85.5,largePel,6.12260421604248e-21
120.5,85.5,demersals,3.70766287311704e-11
120.5,85.5,total,5.69418335140491e-10
120.5,86.5,smallPel,4.8805110423956e-10
120.5,86.5,largePel,1.50344108405259e-20
120.5,86.5,demersals,3.82133220639094e-11
120.5,86.5,total,5.26264426318503e-10
120.5,87.5,smallPel,6.28674940576037e-10
120.5,87.5,largePel,5.25509167782335e-20
120.5,87.5,demersals,7.14904511562566e-11
120.5,87.5,total,7.00165391784845e-10
120.5,88.5,smallPel,5.58895711032554e-10
